geneName,module,mgi_symbol,gene_biotype,module.char,mod.color
ENSMUSG00000021457,17,Syk,protein_coding,17,grey60
ENSMUSG00000021458,5,Aopep,protein_coding,05,green
ENSMUSG00000021466,1,Ptch1,protein_coding,01,turquoise
ENSMUSG00000021477,2,Ctsl,protein_coding,02,blue
ENSMUSG00000021481,9,Zfp346,protein_coding,09,magenta
ENSMUSG00000021484,1,Lman2,protein_coding,01,turquoise
ENSMUSG00000021486,2,Prelid1,protein_coding,02,blue
ENSMUSG00000021495,13,Fam193b,protein_coding,13,salmon
ENSMUSG00000021496,6,Pcbd2,protein_coding,06,red
ENSMUSG00000021499,12,Catsper3,protein_coding,12,tan
ENSMUSG00000021508,10,Cxcl14,protein_coding,10,purple
ENSMUSG00000021510,21,Zfp729a,protein_coding,21,darkred
ENSMUSG00000021514,11,Zfp369,protein_coding,11,greenyellow
ENSMUSG00000021519,4,Mterf3,protein_coding,04,yellow
ENSMUSG00000021520,2,Uqcrb,protein_coding,02,blue
ENSMUSG00000021537,5,Cetn3,protein_coding,05,green
ENSMUSG00000021548,4,Ccnh,protein_coding,04,yellow
ENSMUSG00000021549,15,Rasa1,protein_coding,15,midnightblue
ENSMUSG00000021550,2,2210016F16Rik,protein_coding,02,blue
ENSMUSG00000021556,23,Golm1,protein_coding,23,darkturquoise
ENSMUSG00000021559,17,Dapk1,protein_coding,17,grey60
ENSMUSG00000021583,4,Erap1,protein_coding,04,yellow
ENSMUSG00000021591,2,Glrx,protein_coding,02,blue
ENSMUSG00000021592,4,Arsk,protein_coding,04,yellow
ENSMUSG00000021594,21,Srd5a1,protein_coding,21,darkred
ENSMUSG00000021607,5,Mrpl36,protein_coding,05,green
ENSMUSG00000021608,8,Lpcat1,protein_coding,08,pink
ENSMUSG00000021610,19,Clptm1l,protein_coding,19,lightyellow
ENSMUSG00000021624,8,Cd180,protein_coding,08,pink
ENSMUSG00000021636,6,Marveld2,protein_coding,06,red
ENSMUSG00000021638,12,Ocln,protein_coding,12,tan
ENSMUSG00000021639,4,Gtf2h2,protein_coding,04,yellow
ENSMUSG00000021643,7,Serf1,protein_coding,07,black
ENSMUSG00000021650,4,Ptcd2,protein_coding,04,yellow
ENSMUSG00000021660,2,Btf3,protein_coding,02,blue
ENSMUSG00000021665,4,Hexb,protein_coding,04,yellow
ENSMUSG00000021668,13,Polk,protein_coding,13,salmon
ENSMUSG00000021676,9,Iqgap2,protein_coding,09,magenta
ENSMUSG00000021678,13,F2rl1,protein_coding,13,salmon
ENSMUSG00000021699,12,Pde4d,protein_coding,12,tan
ENSMUSG00000021704,11,Mtx3,protein_coding,11,greenyellow
ENSMUSG00000021715,4,Cwc27,protein_coding,04,yellow
ENSMUSG00000021719,12,Rgs7bp,protein_coding,12,tan
ENSMUSG00000021720,12,Rnf180,protein_coding,12,tan
ENSMUSG00000021728,8,Emb,protein_coding,08,pink
ENSMUSG00000021737,22,Psmd6,protein_coding,22,darkgreen
ENSMUSG00000021745,1,Ptprg,protein_coding,01,turquoise
ENSMUSG00000021751,1,Acox2,protein_coding,01,turquoise
ENSMUSG00000021758,5,Ddx4,protein_coding,05,green
ENSMUSG00000021760,7,Gpx8,protein_coding,07,black
ENSMUSG00000021768,11,Dusp13,protein_coding,11,greenyellow
ENSMUSG00000021770,11,Samd8,protein_coding,11,greenyellow
ENSMUSG00000021771,2,Vdac2,protein_coding,02,blue
ENSMUSG00000021772,2,Nkiras1,protein_coding,02,blue
ENSMUSG00000021773,2,Comtd1,protein_coding,02,blue
ENSMUSG00000021774,5,Ube2e1,protein_coding,05,green
ENSMUSG00000021775,1,Nr1d2,protein_coding,01,turquoise
ENSMUSG00000021792,6,Prxl2a,protein_coding,06,red
ENSMUSG00000021795,13,Sftpd,protein_coding,13,salmon
ENSMUSG00000021796,7,Bmpr1a,protein_coding,07,black
ENSMUSG00000021807,14,Rtraf,protein_coding,14,cyan
ENSMUSG00000021809,2,Nudt13,protein_coding,02,blue
ENSMUSG00000021822,8,Plau,protein_coding,08,pink
ENSMUSG00000021824,4,Ap3m1,protein_coding,04,yellow
ENSMUSG00000021831,1,Ero1l,protein_coding,01,turquoise
ENSMUSG00000021832,4,Psmc6,protein_coding,04,yellow
ENSMUSG00000021870,1,Slmap,protein_coding,01,turquoise
ENSMUSG00000021872,17,Rnase10,protein_coding,17,grey60
ENSMUSG00000021876,14,Rnase4,protein_coding,14,cyan
ENSMUSG00000021877,4,Arf4,protein_coding,04,yellow
ENSMUSG00000021879,3,Dnah12,protein_coding,03,brown
ENSMUSG00000021880,11,Rnase6,protein_coding,11,greenyellow
ENSMUSG00000021886,9,Gpr65,protein_coding,09,magenta
ENSMUSG00000021895,1,Arhgef3,protein_coding,01,turquoise
ENSMUSG00000021904,3,Sema3g,protein_coding,03,brown
ENSMUSG00000021910,9,Nisch,protein_coding,09,magenta
ENSMUSG00000021916,22,Glt8d1,protein_coding,22,darkgreen
ENSMUSG00000021928,6,Ebpl,protein_coding,06,red
ENSMUSG00000021932,12,Rnaseh2b,protein_coding,12,tan
ENSMUSG00000021939,18,Ctsb,protein_coding,18,lightgreen
ENSMUSG00000021945,1,Zmym2,protein_coding,01,turquoise
ENSMUSG00000021947,6,Cryl1,protein_coding,06,red
ENSMUSG00000021951,2,Eef1akmt1,protein_coding,02,blue
ENSMUSG00000021959,1,Lats2,protein_coding,01,turquoise
ENSMUSG00000021962,1,Dcp1a,protein_coding,01,turquoise
ENSMUSG00000021972,1,Hmbox1,protein_coding,01,turquoise
ENSMUSG00000021975,0,Ints9,protein_coding,00,grey
ENSMUSG00000021978,15,Extl3,protein_coding,15,midnightblue
ENSMUSG00000021981,5,Cab39l,protein_coding,05,green
ENSMUSG00000021990,1,Spata13,protein_coding,01,turquoise
ENSMUSG00000022003,0,Slc25a30,protein_coding,00,grey
ENSMUSG00000022008,16,Gpalpp1,protein_coding,16,lightcyan
ENSMUSG00000022009,18,Nufip1,protein_coding,18,lightgreen
ENSMUSG00000022013,5,Dnajc15,protein_coding,05,green
ENSMUSG00000022018,6,Rgcc,protein_coding,06,red
ENSMUSG00000022031,7,Elp3,protein_coding,07,black
ENSMUSG00000022041,7,Chrna2,protein_coding,07,black
ENSMUSG00000022043,15,Trim35,protein_coding,15,midnightblue
ENSMUSG00000022051,6,Bnip3l,protein_coding,06,red
ENSMUSG00000022074,11,Tnfrsf10b,protein_coding,11,greenyellow
ENSMUSG00000022075,1,Rhobtb2,protein_coding,01,turquoise
ENSMUSG00000022091,2,Sorbs3,protein_coding,02,blue
ENSMUSG00000022092,3,Ppp3cc,protein_coding,03,brown
ENSMUSG00000022095,13,Fam160b2,protein_coding,13,salmon
ENSMUSG00000022096,12,Hr,protein_coding,12,tan
ENSMUSG00000022097,3,Sftpc,protein_coding,03,brown
ENSMUSG00000022102,21,Dok2,protein_coding,21,darkred
ENSMUSG00000022108,2,Itm2b,protein_coding,02,blue
ENSMUSG00000022109,10,Med4,protein_coding,10,purple
ENSMUSG00000022111,6,Uchl3,protein_coding,06,red
ENSMUSG00000022114,3,Spry2,protein_coding,03,brown
ENSMUSG00000022125,8,Cln5,protein_coding,08,pink
ENSMUSG00000022126,20,Acod1,protein_coding,20,royalblue
ENSMUSG00000022130,13,Tgds,protein_coding,13,salmon
ENSMUSG00000022136,4,Dnajc3,protein_coding,04,yellow
ENSMUSG00000022139,4,Mbnl2,protein_coding,04,yellow
ENSMUSG00000022146,23,Osmr,protein_coding,23,darkturquoise
ENSMUSG00000022148,9,Fyb,protein_coding,09,magenta
ENSMUSG00000022150,5,Dab2,protein_coding,05,green
ENSMUSG00000022159,11,Rab2b,protein_coding,11,greenyellow
ENSMUSG00000022180,8,Slc7a8,protein_coding,08,pink
ENSMUSG00000022184,7,Fbxo4,protein_coding,07,black
ENSMUSG00000022186,14,Oxct1,protein_coding,14,cyan
ENSMUSG00000022199,6,Slc22a17,protein_coding,06,red
ENSMUSG00000022204,2,Ngdn,protein_coding,02,blue
ENSMUSG00000022215,0,Fitm1,protein_coding,00,grey
ENSMUSG00000022216,2,Psme1,protein_coding,02,blue
ENSMUSG00000022217,2,Emc9,protein_coding,02,blue
ENSMUSG00000022219,6,Cideb,protein_coding,06,red
ENSMUSG00000022228,10,Zscan26,protein_coding,10,purple
ENSMUSG00000022234,4,Cct5,protein_coding,04,yellow
ENSMUSG00000022235,6,Cmbl,protein_coding,06,red
ENSMUSG00000022237,1,Ankrd33b,protein_coding,01,turquoise
ENSMUSG00000022240,3,Ctnnd2,protein_coding,03,brown
ENSMUSG00000022246,9,Rai14,protein_coding,09,magenta
ENSMUSG00000022257,6,Laptm4b,protein_coding,06,red
ENSMUSG00000022265,8,Ank,protein_coding,08,pink
ENSMUSG00000022272,1,Myo10,protein_coding,01,turquoise
ENSMUSG00000022295,19,Atp6v1c1,protein_coding,19,lightyellow
ENSMUSG00000022300,12,Dcaf13,protein_coding,12,tan
ENSMUSG00000022312,2,Eif3h,protein_coding,02,blue
ENSMUSG00000022330,0,Osr2,protein_coding,00,grey
ENSMUSG00000022336,5,Eif3e,protein_coding,05,green
ENSMUSG00000022337,2,Emc2,protein_coding,02,blue
ENSMUSG00000022350,8,Washc5,protein_coding,08,pink
ENSMUSG00000022354,2,Ndufb9,protein_coding,02,blue
ENSMUSG00000022358,21,Fbxo32,protein_coding,21,darkred
ENSMUSG00000022359,10,Wdyhv1,protein_coding,10,purple
ENSMUSG00000022372,6,Sla,protein_coding,06,red
ENSMUSG00000022389,1,Tef,protein_coding,01,turquoise
ENSMUSG00000022403,4,St13,protein_coding,04,yellow
ENSMUSG00000022407,2,Adsl,protein_coding,02,blue
ENSMUSG00000022408,16,Fam83f,protein_coding,16,lightcyan
ENSMUSG00000022412,16,Mief1,protein_coding,16,lightcyan
ENSMUSG00000022414,17,Tab1,protein_coding,17,grey60
ENSMUSG00000022415,14,Syngr1,protein_coding,14,cyan
ENSMUSG00000022419,5,Deptor,protein_coding,05,green
ENSMUSG00000022426,15,Josd1,protein_coding,15,midnightblue
ENSMUSG00000022427,2,Tomm22,protein_coding,02,blue
ENSMUSG00000022434,1,Fam118a,protein_coding,01,turquoise
ENSMUSG00000022440,1,C1qtnf6,protein_coding,01,turquoise
ENSMUSG00000022443,1,Myh9,protein_coding,01,turquoise
ENSMUSG00000022451,5,Twf1,protein_coding,05,green
ENSMUSG00000022474,2,Pmm1,protein_coding,02,blue
ENSMUSG00000022475,3,Hdac7,protein_coding,03,brown
ENSMUSG00000022479,17,Vdr,protein_coding,17,grey60
ENSMUSG00000022488,15,Nckap1l,protein_coding,15,midnightblue
ENSMUSG00000022500,2,Litaf,protein_coding,02,blue
ENSMUSG00000022501,20,Prm1,protein_coding,20,royalblue
ENSMUSG00000022504,7,Ciita,protein_coding,07,black
ENSMUSG00000022505,24,Emp2,protein_coding,24,darkgrey
ENSMUSG00000022514,12,Il1rap,protein_coding,12,tan
ENSMUSG00000022515,1,Anks3,protein_coding,01,turquoise
ENSMUSG00000022516,12,Nudt16l1,protein_coding,12,tan
ENSMUSG00000022528,3,Hes1,protein_coding,03,brown
ENSMUSG00000022534,9,Mefv,protein_coding,09,magenta
ENSMUSG00000022536,17,Glyr1,protein_coding,17,grey60
ENSMUSG00000022540,16,Rogdi,protein_coding,16,lightcyan
ENSMUSG00000022544,2,Eef2kmt,protein_coding,02,blue
ENSMUSG00000022551,14,Cyc1,protein_coding,14,cyan
ENSMUSG00000022555,17,Dgat1,protein_coding,17,grey60
ENSMUSG00000022558,17,Mroh1,protein_coding,17,grey60
ENSMUSG00000022562,1,Oplah,protein_coding,01,turquoise
ENSMUSG00000022568,15,Scrib,protein_coding,15,midnightblue
ENSMUSG00000022570,6,Tsta3,protein_coding,06,red
ENSMUSG00000022575,14,Gsdmd,protein_coding,14,cyan
ENSMUSG00000022580,3,Rhpn1,protein_coding,03,brown
ENSMUSG00000022587,2,Ly6e,protein_coding,02,blue
ENSMUSG00000022604,21,Cep97,protein_coding,21,darkred
ENSMUSG00000022610,1,Mapk12,protein_coding,01,turquoise
ENSMUSG00000022621,10,Rabl2,protein_coding,10,purple
ENSMUSG00000022634,12,Yaf2,protein_coding,12,tan
ENSMUSG00000022636,8,Alcam,protein_coding,08,pink
ENSMUSG00000022637,1,Cblb,protein_coding,01,turquoise
ENSMUSG00000022657,3,Cd96,protein_coding,03,brown
ENSMUSG00000022659,9,Gcsam,protein_coding,09,magenta
ENSMUSG00000022661,11,Cd200,protein_coding,11,greenyellow
ENSMUSG00000022663,4,Atg3,protein_coding,04,yellow
ENSMUSG00000022671,2,Mzt2,protein_coding,02,blue
ENSMUSG00000022674,12,Ube2v2,protein_coding,12,tan
ENSMUSG00000022681,5,Ntan1,protein_coding,05,green
ENSMUSG00000022682,1,Rrn3,protein_coding,01,turquoise
ENSMUSG00000022687,3,Boc,protein_coding,03,brown
ENSMUSG00000022696,3,Sidt1,protein_coding,03,brown
ENSMUSG00000022706,10,Mrpl40,protein_coding,10,purple
ENSMUSG00000022718,9,Dgcr8,protein_coding,09,magenta
ENSMUSG00000022723,15,Crybg3,protein_coding,15,midnightblue
ENSMUSG00000022724,4,Riox2,protein_coding,04,yellow
ENSMUSG00000022742,12,Cpox,protein_coding,12,tan
ENSMUSG00000022747,3,St3gal6,protein_coding,03,brown
ENSMUSG00000022748,10,Cmss1,protein_coding,10,purple
ENSMUSG00000022749,12,Tbc1d23,protein_coding,12,tan
ENSMUSG00000022751,14,Nit2,protein_coding,14,cyan
ENSMUSG00000022752,4,Tomm70a,protein_coding,04,yellow
ENSMUSG00000022757,5,Tfg,protein_coding,05,green
ENSMUSG00000022769,5,Sdf2l1,protein_coding,05,green
ENSMUSG00000022774,2,Ncbp2,protein_coding,02,blue
ENSMUSG00000022791,3,Tnk2,protein_coding,03,brown
ENSMUSG00000022799,17,Arhgap31,protein_coding,17,grey60
ENSMUSG00000022814,8,Umps,protein_coding,08,pink
ENSMUSG00000022816,11,Fstl1,protein_coding,11,greenyellow
ENSMUSG00000022817,15,Itgb5,protein_coding,15,midnightblue
ENSMUSG00000022818,1,Cyp2ab1,protein_coding,01,turquoise
ENSMUSG00000022822,1,Abcc5,protein_coding,01,turquoise
ENSMUSG00000022841,14,Ap2m1,protein_coding,14,cyan
ENSMUSG00000022843,12,Clcn2,protein_coding,12,tan
ENSMUSG00000022848,6,Slc49a4,protein_coding,06,red
ENSMUSG00000022856,6,Tmem41a,protein_coding,06,red
ENSMUSG00000022865,7,Cxadr,protein_coding,07,black
ENSMUSG00000022885,21,St6gal1,protein_coding,21,darkred
ENSMUSG00000022889,2,Mrpl39,protein_coding,02,blue
ENSMUSG00000022897,15,Dyrk1a,protein_coding,15,midnightblue
ENSMUSG00000022898,2,Vps26c,protein_coding,02,blue
ENSMUSG00000022899,10,Slc15a2,protein_coding,10,purple
ENSMUSG00000022901,8,Cd86,protein_coding,08,pink
ENSMUSG00000022906,5,Parp9,protein_coding,05,green
ENSMUSG00000022912,12,Pros1,protein_coding,12,tan
ENSMUSG00000022913,8,Psmg1,protein_coding,08,pink
ENSMUSG00000022940,10,Pigp,protein_coding,10,purple
ENSMUSG00000022946,1,Dop1b,protein_coding,01,turquoise
ENSMUSG00000022949,13,Clic6,protein_coding,13,salmon
ENSMUSG00000022956,14,Atp5o,protein_coding,14,cyan
ENSMUSG00000022961,1,Son,protein_coding,01,turquoise
ENSMUSG00000022964,4,Tmem50b,protein_coding,04,yellow
ENSMUSG00000022965,14,Ifngr2,protein_coding,14,cyan
ENSMUSG00000022967,9,Ifnar1,protein_coding,09,magenta
ENSMUSG00000022969,18,Il10rb,protein_coding,18,lightgreen
ENSMUSG00000022971,8,Ifnar2,protein_coding,08,pink
ENSMUSG00000022972,2,Cfap298,protein_coding,02,blue
ENSMUSG00000023004,2,Tuba1b,protein_coding,02,blue
ENSMUSG00000023008,22,Fmnl3,protein_coding,22,darkgreen
ENSMUSG00000023015,24,Racgap1,protein_coding,24,darkgrey
ENSMUSG00000023019,11,Gpd1,protein_coding,11,greenyellow
ENSMUSG00000023030,18,Slc11a2,protein_coding,18,lightgreen
ENSMUSG00000023032,3,Slc4a8,protein_coding,03,brown
ENSMUSG00000023034,3,Nr4a1,protein_coding,03,brown
ENSMUSG00000023039,21,Krt7,protein_coding,21,darkred
ENSMUSG00000023043,21,Krt18,protein_coding,21,darkred
ENSMUSG00000023044,16,Csad,protein_coding,16,lightcyan
ENSMUSG00000023047,19,Amhr2,protein_coding,19,lightyellow
ENSMUSG00000023048,11,Prr13,protein_coding,11,greenyellow
ENSMUSG00000023051,20,Tarbp2,protein_coding,20,royalblue
ENSMUSG00000023066,9,Rttn,protein_coding,09,magenta
ENSMUSG00000023067,6,Cdkn1a,protein_coding,06,red
ENSMUSG00000023075,8,Akirin1,protein_coding,08,pink
ENSMUSG00000023078,8,Cxcl13,protein_coding,08,pink
ENSMUSG00000023079,16,Gtf2ird1,protein_coding,16,lightcyan
ENSMUSG00000023088,1,Abcc1,protein_coding,01,turquoise
ENSMUSG00000023092,10,Fhl1,protein_coding,10,purple
ENSMUSG00000023094,2,Msrb2,protein_coding,02,blue
ENSMUSG00000023132,3,Gzma,protein_coding,03,brown
ENSMUSG00000023150,12,Ivns1abp,protein_coding,12,tan
ENSMUSG00000023156,2,Rpp14,protein_coding,02,blue
ENSMUSG00000023170,16,Gps2,protein_coding,16,lightcyan
ENSMUSG00000023243,1,Kcnk5,protein_coding,01,turquoise
ENSMUSG00000023274,3,Cd4,protein_coding,03,brown
ENSMUSG00000023277,14,Twf2,protein_coding,14,cyan
ENSMUSG00000023336,1,Wfdc1,protein_coding,01,turquoise
ENSMUSG00000023353,17,Agap3,protein_coding,17,grey60
ENSMUSG00000023367,9,Tmem176a,protein_coding,09,magenta
ENSMUSG00000023393,11,Slc17a9,protein_coding,11,greenyellow
ENSMUSG00000023456,20,Tpi1,protein_coding,20,royalblue
ENSMUSG00000023473,1,Celsr3,protein_coding,01,turquoise
ENSMUSG00000023495,3,Pcbp4,protein_coding,03,brown
ENSMUSG00000023571,2,C1qtnf12,protein_coding,02,blue
ENSMUSG00000023723,2,Mrps23,protein_coding,02,blue
ENSMUSG00000023764,1,Sfi1,protein_coding,01,turquoise
ENSMUSG00000023800,9,Tiam2,protein_coding,09,magenta
ENSMUSG00000023809,1,Rps6ka2,protein_coding,01,turquoise
ENSMUSG00000023830,15,Igf2r,protein_coding,15,midnightblue
ENSMUSG00000023832,6,Acat2,protein_coding,06,red
ENSMUSG00000023852,1,Chd1,protein_coding,01,turquoise
ENSMUSG00000023861,2,Mpc1,protein_coding,02,blue
ENSMUSG00000023868,0,Pde10a,protein_coding,00,grey
ENSMUSG00000023905,12,Tnfrsf12a,protein_coding,12,tan
ENSMUSG00000023913,20,Pla2g7,protein_coding,20,royalblue
ENSMUSG00000023921,4,Mmut,protein_coding,04,yellow
ENSMUSG00000023927,3,Satb1,protein_coding,03,brown
ENSMUSG00000023938,1,Aars2,protein_coding,01,turquoise
ENSMUSG00000023939,10,Mrpl14,protein_coding,10,purple
ENSMUSG00000023944,2,Hsp90ab1,protein_coding,02,blue
ENSMUSG00000023959,9,Clic5,protein_coding,09,magenta
ENSMUSG00000023960,11,Enpp5,protein_coding,11,greenyellow
ENSMUSG00000023965,12,Fbxl17,protein_coding,12,tan
ENSMUSG00000023967,14,Mrps18a,protein_coding,14,cyan
ENSMUSG00000023971,2,Rrp36,protein_coding,02,blue
ENSMUSG00000023977,1,Ubr2,protein_coding,01,turquoise
ENSMUSG00000023991,1,Foxp4,protein_coding,01,turquoise
ENSMUSG00000023992,14,Trem2,protein_coding,14,cyan
ENSMUSG00000024011,3,Pi16,protein_coding,03,brown
ENSMUSG00000024012,14,Mtch1,protein_coding,14,cyan
ENSMUSG00000024013,9,Fgd2,protein_coding,09,magenta
ENSMUSG00000024019,1,Cmtr1,protein_coding,01,turquoise
ENSMUSG00000024026,19,Glo1,protein_coding,19,lightyellow
ENSMUSG00000024027,0,Glp1r,protein_coding,00,grey
ENSMUSG00000024028,2,Tff2,protein_coding,02,blue
ENSMUSG00000024030,6,Abcg1,protein_coding,06,red
ENSMUSG00000024036,13,Slc37a1,protein_coding,13,salmon
ENSMUSG00000024044,16,Epb41l3,protein_coding,16,lightcyan
ENSMUSG00000024045,15,Akap8,protein_coding,15,midnightblue
ENSMUSG00000024048,2,Myl12a,protein_coding,02,blue
ENSMUSG00000024050,3,Wiz,protein_coding,03,brown
ENSMUSG00000024052,1,Lpin2,protein_coding,01,turquoise
ENSMUSG00000024053,9,Emilin2,protein_coding,09,magenta
ENSMUSG00000024066,1,Xdh,protein_coding,01,turquoise
ENSMUSG00000024067,6,Dpy30,protein_coding,06,red
ENSMUSG00000024069,2,Slc30a6,protein_coding,02,blue
ENSMUSG00000024073,9,Birc6,protein_coding,09,magenta
ENSMUSG00000024077,1,Strn,protein_coding,01,turquoise
ENSMUSG00000024078,0,Ttc27,protein_coding,00,grey
ENSMUSG00000024084,8,Qpct,protein_coding,08,pink
ENSMUSG00000024085,1,Man2a1,protein_coding,01,turquoise
ENSMUSG00000024099,2,Ndufv2,protein_coding,02,blue
ENSMUSG00000024104,15,Washc2,protein_coding,15,midnightblue
ENSMUSG00000024120,8,Lrpprc,protein_coding,08,pink
ENSMUSG00000024121,14,Atp6v0c,protein_coding,14,cyan
ENSMUSG00000024124,12,Prss30,protein_coding,12,tan
ENSMUSG00000024130,17,Abca3,protein_coding,17,grey60
ENSMUSG00000024135,1,Srbd1,protein_coding,01,turquoise
ENSMUSG00000024140,13,Epas1,protein_coding,13,salmon
ENSMUSG00000024145,10,Pigf,protein_coding,10,purple
ENSMUSG00000024146,5,Cript,protein_coding,05,green
ENSMUSG00000024150,2,Mcfd2,protein_coding,02,blue
ENSMUSG00000024158,2,Hagh,protein_coding,02,blue
ENSMUSG00000024160,7,Spsb3,protein_coding,07,black
ENSMUSG00000024163,1,Mapk8ip3,protein_coding,01,turquoise
ENSMUSG00000024169,1,Ift140,protein_coding,01,turquoise
ENSMUSG00000024170,7,Telo2,protein_coding,07,black
ENSMUSG00000024176,7,Sox8,protein_coding,07,black
ENSMUSG00000024186,7,Rgs11,protein_coding,07,black
ENSMUSG00000024187,20,Fam234a,protein_coding,20,royalblue
ENSMUSG00000024193,7,Phf1,protein_coding,07,black
ENSMUSG00000024194,2,Cuta,protein_coding,02,blue
ENSMUSG00000024201,1,Kdm4b,protein_coding,01,turquoise
ENSMUSG00000024209,6,Acsbg3,protein_coding,06,red
ENSMUSG00000024210,9,Ip6k3,protein_coding,09,magenta
ENSMUSG00000024218,2,Taf11,protein_coding,02,blue
ENSMUSG00000024219,20,Anks1,protein_coding,20,royalblue
ENSMUSG00000024222,1,Fkbp5,protein_coding,01,turquoise
ENSMUSG00000024228,7,Nudt12,protein_coding,07,black
ENSMUSG00000024234,8,Mtpap,protein_coding,08,pink
ENSMUSG00000024236,1,Svil,protein_coding,01,turquoise
ENSMUSG00000024238,3,Zeb1,protein_coding,03,brown
ENSMUSG00000024240,13,Epc1,protein_coding,13,salmon
ENSMUSG00000024247,0,Pkdcc,protein_coding,00,grey
ENSMUSG00000024268,6,Celf4,protein_coding,06,red
ENSMUSG00000024269,0,Tpgs2,protein_coding,00,grey
ENSMUSG00000024277,18,Mapre2,protein_coding,18,lightgreen
ENSMUSG00000024286,5,Ccny,protein_coding,05,green
ENSMUSG00000024298,21,Zfp871,protein_coding,21,darkred
ENSMUSG00000024299,1,Adamts10,protein_coding,01,turquoise
ENSMUSG00000024300,21,Myo1f,protein_coding,21,darkred
ENSMUSG00000024309,10,Pfdn6,protein_coding,10,purple
ENSMUSG00000024325,11,Ring1,protein_coding,11,greenyellow
ENSMUSG00000024330,12,Col11a2,protein_coding,12,tan
ENSMUSG00000024334,11,H2-Oa,protein_coding,11,greenyellow
ENSMUSG00000024335,7,Brd2,protein_coding,07,black
ENSMUSG00000024339,7,Tap2,protein_coding,07,black
ENSMUSG00000024340,7,Btnl2,protein_coding,07,black
ENSMUSG00000024349,2,Tmem173,protein_coding,02,blue
ENSMUSG00000024359,4,Hspa9,protein_coding,04,yellow
ENSMUSG00000024360,4,Etf1,protein_coding,04,yellow
ENSMUSG00000024371,16,C2,protein_coding,16,lightcyan
ENSMUSG00000024381,20,Bin1,protein_coding,20,royalblue
ENSMUSG00000024382,4,Ercc3,protein_coding,04,yellow
ENSMUSG00000024387,2,Csnk2b,protein_coding,02,blue
ENSMUSG00000024397,8,Aif1,protein_coding,08,pink
ENSMUSG00000024399,3,Ltb,protein_coding,03,brown
ENSMUSG00000024400,17,Wdr33,protein_coding,17,grey60
ENSMUSG00000024402,3,Lta,protein_coding,03,brown
ENSMUSG00000024410,12,Rmc1,protein_coding,12,tan
ENSMUSG00000024413,14,Npc1,protein_coding,14,cyan
ENSMUSG00000024436,2,Mrps18b,protein_coding,02,blue
ENSMUSG00000024451,1,Arap3,protein_coding,01,turquoise
ENSMUSG00000024457,1,Trim26,protein_coding,01,turquoise
ENSMUSG00000024462,3,Gabbr1,protein_coding,03,brown
ENSMUSG00000024479,3,Mal2,protein_coding,03,brown
ENSMUSG00000024480,5,Ap3s1,protein_coding,05,green
ENSMUSG00000024486,7,Hbegf,protein_coding,07,black
ENSMUSG00000024516,8,Sec11c,protein_coding,08,pink
ENSMUSG00000024521,1,Pmaip1,protein_coding,01,turquoise
ENSMUSG00000024525,11,Impa2,protein_coding,11,greenyellow
ENSMUSG00000024535,4,Snx24,protein_coding,04,yellow
ENSMUSG00000024537,5,Psmg2,protein_coding,05,green
ENSMUSG00000024542,1,Cep192,protein_coding,01,turquoise
ENSMUSG00000024566,1,Atp9b,protein_coding,01,turquoise
ENSMUSG00000024583,5,Txnl1,protein_coding,05,green
ENSMUSG00000024589,16,Nedd4l,protein_coding,16,lightcyan
ENSMUSG00000024590,3,Lmnb1,protein_coding,03,brown
ENSMUSG00000024594,2,Prrc1,protein_coding,02,blue
ENSMUSG00000024597,1,Slc12a2,protein_coding,01,turquoise
ENSMUSG00000024604,5,Rbm22,protein_coding,05,green
ENSMUSG00000024610,2,Cd74,protein_coding,02,blue
ENSMUSG00000024621,16,Csf1r,protein_coding,16,lightcyan
ENSMUSG00000024642,1,Tle4,protein_coding,01,turquoise
ENSMUSG00000024646,6,Cyb5a,protein_coding,06,red
ENSMUSG00000024654,7,Asrgl1,protein_coding,07,black
ENSMUSG00000024660,21,Incenp,protein_coding,21,darkred
ENSMUSG00000024663,18,Rab3il1,protein_coding,18,lightgreen
ENSMUSG00000024666,6,Tmem138,protein_coding,06,red
ENSMUSG00000024668,5,Sdhaf2,protein_coding,05,green
ENSMUSG00000024669,3,Cd5,protein_coding,03,brown
ENSMUSG00000024670,3,Cd6,protein_coding,03,brown
ENSMUSG00000024672,8,Ms4a7,protein_coding,08,pink
ENSMUSG00000024673,3,Ms4a1,protein_coding,03,brown
ENSMUSG00000024678,13,Ms4a4d,protein_coding,13,salmon
ENSMUSG00000024679,14,Ms4a6d,protein_coding,14,cyan
ENSMUSG00000024683,14,Mrpl16,protein_coding,14,cyan
ENSMUSG00000024696,8,Lpxn,protein_coding,08,pink
ENSMUSG00000024725,2,Ostf1,protein_coding,02,blue
ENSMUSG00000024730,6,Ms4a8a,protein_coding,06,red
ENSMUSG00000024732,2,Ccdc86,protein_coding,02,blue
ENSMUSG00000024735,14,Prpf19,protein_coding,14,cyan
ENSMUSG00000024754,1,Cemip2,protein_coding,01,turquoise
ENSMUSG00000024772,7,Ehd1,protein_coding,07,black
ENSMUSG00000024773,1,Atg2a,protein_coding,01,turquoise
ENSMUSG00000024777,24,Ppp2r5b,protein_coding,24,darkgrey
ENSMUSG00000024778,10,Fas,protein_coding,10,purple
ENSMUSG00000024789,9,Jak2,protein_coding,09,magenta
